name,diameter,coordinates,approval year,eponym,link,cleaned_links,ethnicity
Derain,9°00′S 19°42′E﻿ / ﻿9°S 19.7°E﻿ / -9; 19.7﻿ (Derain),167.0,2009.0,"André Derain, French artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14579,https://planetarynames.wr.usgs.gov/Feature/14579,France Origin Andre
Derzhavin,45°36′N 36°56′W﻿ / ﻿45.6°N 36.93°W﻿ / 45.6; -36.93﻿ (Derzhavin),156.0,1979.0,"Gavril Romanovich Derzhavin, Russian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1496,https://planetarynames.wr.usgs.gov/Feature/1496,Russia Origin Gavrila
Despréz,81°05′N 101°15′W﻿ / ﻿81.08°N 101.25°W﻿ / 81.08; -101.25﻿ (Despréz),47.05,1979.0,"Josquin des Prez, Franco-Flemish composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1503,https://planetarynames.wr.usgs.gov/Feature/1503,France Origin Josquin
Dickens,73°16′S 155°58′W﻿ / ﻿73.26°S 155.96°W﻿ / -73.26; -155.96﻿ (Dickens),77.31,1976.0,"Charles Dickens, English novelist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1527,https://planetarynames.wr.usgs.gov/Feature/1527,England Origin Charles
Disney,68°09′S 99°48′E﻿ / ﻿68.15°S 99.8°E﻿ / -68.15; 99.8﻿ (Disney),113.0,2012.0,"Walt Disney, American animator",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15079,https://planetarynames.wr.usgs.gov/Feature/15079,United States Origin
Dominici,1°17′N 36°29′W﻿ / ﻿1.29°N 36.49°W﻿ / 1.29; -36.49﻿ (Dominici),20.0,2010.0,"Maria de Dominici, Maltese painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14642,https://planetarynames.wr.usgs.gov/Feature/14642,Malta Origin 
Donelaitis,52°58′S 38°25′E﻿ / ﻿52.96°S 38.42°E﻿ / -52.96; 38.42﻿ (Donelaitis),85.0,2013.0,"Kristijonas Donelaitis, Lithuanian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15098,https://planetarynames.wr.usgs.gov/Feature/15098,Lithuania Origin Kristijonas
Donne,2°55′N 14°03′W﻿ / ﻿2.92°N 14.05°W﻿ / 2.92; -14.05﻿ (Donne),86.0,1976.0,"John Donne, English poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1576,https://planetarynames.wr.usgs.gov/Feature/1576,England Origin John
Dostoevskij,44°44′S 178°07′W﻿ / ﻿44.73°S 178.11°W﻿ / -44.73; -178.11﻿ (Dostoevskij),430.06,1979.0,"Fyodor Dostoyevsky, Russian novelist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1626,https://planetarynames.wr.usgs.gov/Feature/1626,Russia Origin Fydor
Dowland,53°34′S 179°18′E﻿ / ﻿53.56°S 179.3°E﻿ / -53.56; 179.3﻿ (Dowland),158.0,1979.0,"John Dowland, English composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1633,https://planetarynames.wr.usgs.gov/Feature/1633,England Origin John
Driscoll,30°35′N 33°35′W﻿ / ﻿30.58°N 33.58°W﻿ / 30.58; -33.58﻿ (Driscoll),30.0,2015.0,"Clara Driscoll, American artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15392,https://planetarynames.wr.usgs.gov/Feature/15392,United States Origin
Duccio,58°14′N 52°25′W﻿ / ﻿58.23°N 52.42°W﻿ / 58.23; -52.42﻿ (Duccio),132.0,2013.0,"Duccio di Buoninsegna, Italian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15137,https://planetarynames.wr.usgs.gov/Feature/15137,Italy Origin Duccio
Du Fu,25°00′N 93°40′W﻿ / ﻿25°N 93.66°W﻿ / 25; -93.66﻿ (Du Fu),33.0,2015.0,"Du Fu, Chinese artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15396,https://planetarynames.wr.usgs.gov/Feature/15396,China Origin Tu
Dürer,21°31′N 118°59′W﻿ / ﻿21.51°N 118.98°W﻿ / 21.51; -118.98﻿ (Dürer),195.0,1976.0,"Albrecht Dürer, German artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1699,https://planetarynames.wr.usgs.gov/Feature/1699,Germany Origin Albrecht
Dvorák,9°24′S 12°08′W﻿ / ﻿9.4°S 12.13°W﻿ / -9.4; -12.13﻿ (Dvorák),75.0,1976.0,"Antonín Dvořák, Czech composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1678,https://planetarynames.wr.usgs.gov/Feature/1678,Czechoslovakia Origin Anton
Eastman,9°31′N 125°46′E﻿ / ﻿9.52°N 125.76°E﻿ / 9.52; 125.76﻿ (Eastman),67.0,2009.0,"Charles Eastman, Sioux author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14580,https://planetarynames.wr.usgs.gov/Feature/14580,Sioux Origin Charles
Echegaray,43°29′N 20°13′W﻿ / ﻿43.48°N 20.22°W﻿ / 43.48; -20.22﻿ (Echegaray),63.0,1985.0,"José Echegaray, Spanish dramatist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1707,https://planetarynames.wr.usgs.gov/Feature/1707,Spain Origin Jose
Egonu,67°09′N 61°29′E﻿ / ﻿67.15°N 61.48°E﻿ / 67.15; 61.48﻿ (Egonu),25.0,2012.0,"Uzo Egonu, Nigerian artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15020,https://planetarynames.wr.usgs.gov/Feature/15020,Nigeria Origin Uzo
Eitoku,21°48′S 157°11′W﻿ / ﻿21.8°S 157.18°W﻿ / -21.8; -157.18﻿ (Eitoku),101.0,1976.0,"Kanō Eitoku, Japanese artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1749,https://planetarynames.wr.usgs.gov/Feature/1749,Japan Origin Pseudonym
El Husseini,75°20′S 333°20′W﻿ / ﻿75.34°S 333.34°W﻿ / -75.34; -333.34﻿ (El Husseini),87.0,2024.0,"Jumana El Husseini, Palestinian painter and sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/16349,https://planetarynames.wr.usgs.gov/Feature/16349,Palestine Origin Jumana
Ellington,12°53′S 26°06′E﻿ / ﻿12.88°S 26.1°E﻿ / -12.88; 26.1﻿ (Ellington),216.0,2012.0,"Duke Ellington, American musician",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14957,https://planetarynames.wr.usgs.gov/Feature/14957,United States Origin
Eminescu,10°40′N 114°13′E﻿ / ﻿10.66°N 114.21°E﻿ / 10.66; 114.21﻿ (Eminescu),129.0,2008.0,"Mihai Eminescu, Romanian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14388,https://planetarynames.wr.usgs.gov/Feature/14388,Romania 
Enheduanna,48°20′N 33°35′W﻿ / ﻿48.34°N 33.59°W﻿ / 48.34; -33.59﻿ (Enheduanna),105.0,2015.0,"Enheduanna, Sumerian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15323,https://planetarynames.wr.usgs.gov/Feature/15323,Sumerian Origin Sumerian
Enwonwu,10°01′S 121°58′E﻿ / ﻿10.01°S 121.96°E﻿ / -10.01; 121.96﻿ (Enwonwu),38.0,2008.0,"Ben Enwonwu, Nigerian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14508,https://planetarynames.wr.usgs.gov/Feature/14508,Nigeria Origin Benedict
Ensor,82°19′N 17°32′W﻿ / ﻿82.32°N 17.53°W﻿ / 82.32; -17.53﻿ (Ensor),24.92,2013.0,"James Ensor, Belgian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15190,https://planetarynames.wr.usgs.gov/Feature/15190,Belgium Origin James
Equiano,40°00′S 30°35′W﻿ / ﻿40°S 30.59°W﻿ / -40; -30.59﻿ (Equiano),102.0,1976.0,"Olaudah Equiano, Benin writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1819,https://planetarynames.wr.usgs.gov/Feature/1819,Benin Origin O
Erté,27°26′N 117°20′W﻿ / ﻿27.44°N 117.33°W﻿ / 27.44; -117.33﻿ (Erté),48.5,2013.0,"Erté, Russian-born French artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15141,https://planetarynames.wr.usgs.gov/Feature/15141,France Origin Romain
Faulkner,8°05′N 76°58′E﻿ / ﻿8.08°N 76.97°E﻿ / 8.08; 76.97﻿ (Faulkner),168.0,2012.0,"William Faulkner, American author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14958,https://planetarynames.wr.usgs.gov/Feature/14958,United States Origin
Fet,4°43′S 179°47′E﻿ / ﻿4.72°S 179.78°E﻿ / -4.72; 179.78﻿ (Fet),79.0,1985.0,"Afanasy Fet, Russian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1950,https://planetarynames.wr.usgs.gov/Feature/1950,Russia Origin Afanasy
Firdousi,3°28′N 65°19′E﻿ / ﻿3.47°N 65.32°E﻿ / 3.47; 65.32﻿ (Firdousi),98.0,2010.0,"Hakim Ferdowsi, Persian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14648,https://planetarynames.wr.usgs.gov/Feature/14648,Persian Origin Hakim
Flaubert,13°50′S 72°42′W﻿ / ﻿13.83°S 72.7°W﻿ / -13.83; -72.7﻿ (Flaubert),95.0,1985.0,"Gustave Flaubert, French author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/1977,https://planetarynames.wr.usgs.gov/Feature/1977,France Origin Gustave
Flaiano,21°17′S 76°44′W﻿ / ﻿21.29°S 76.73°W﻿ / -21.29; -76.73﻿ (Flaiano),43.0,2013.0,"Ennio Flaiano, Italian author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15099,https://planetarynames.wr.usgs.gov/Feature/15099,Italy Origin Ennio
Fonteyn,32°49′N 95°31′E﻿ / ﻿32.82°N 95.51°E﻿ / 32.82; 95.51﻿ (Fonteyn),29.0,2012.0,"Margot Fonteyn, English ballet dancer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14959,https://planetarynames.wr.usgs.gov/Feature/14959,England Origin Margot
Freire,73°22′S 214°28′W﻿ / ﻿73.36°S 214.46°W﻿ / -73.36; -214.46﻿ (Freire),51.0,2024.0,"María Freire, Uruguayan painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/16350,https://planetarynames.wr.usgs.gov/Feature/16350,Uruguay Origin María
Fuller,82°38′N 42°39′W﻿ / ﻿82.63°N 42.65°W﻿ / 82.63; -42.65﻿ (Fuller),26.97,2013.0,"Richard Buckminster Fuller, American engineer and architect",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15148,https://planetarynames.wr.usgs.gov/Feature/15148,United States Origin
Futabatei,16°03′S 83°31′W﻿ / ﻿16.05°S 83.52°W﻿ / -16.05; -83.52﻿ (Futabatei),57.0,1976.0,"Futabatei Shimei, Japanese author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2044,https://planetarynames.wr.usgs.gov/Feature/2044,Japan Origin S
Gainsborough,35°44′S 175°29′E﻿ / ﻿35.73°S 175.48°E﻿ / -35.73; 175.48﻿ (Gainsborough),95.0,1985.0,"Thomas Gainsborough, English painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2061,https://planetarynames.wr.usgs.gov/Feature/2061,England Origin Thomas
Gaudí,76°54′N 69°10′E﻿ / ﻿76.9°N 69.16°E﻿ / 76.9; 69.16﻿ (Gaudí),81.0,2012.0,"Antoni Gaudí i Cornet, Spanish Catalan architect",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15021,https://planetarynames.wr.usgs.gov/Feature/15021,Spain Origin Antoni
Gauguin,66°22′N 100°01′W﻿ / ﻿66.36°N 100.01°W﻿ / 66.36; -100.01﻿ (Gauguin),70.0,1979.0,"Paul Gauguin, French artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2117,https://planetarynames.wr.usgs.gov/Feature/2117,France Origin Paul
Geddes,27°10′N 29°43′W﻿ / ﻿27.17°N 29.72°W﻿ / 27.17; -29.72﻿ (Geddes),84.0,2010.0,"Wilhelmina Geddes, Irish stained glass artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14643,https://planetarynames.wr.usgs.gov/Feature/14643,Ireland Origin Wilhelmina
Ghiberti,48°33′S 80°09′W﻿ / ﻿48.55°S 80.15°W﻿ / -48.55; -80.15﻿ (Ghiberti),110.0,1976.0,"Lorenzo Ghiberti, Italian sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2154,https://planetarynames.wr.usgs.gov/Feature/2154,Italy Origin Lorenzo
Giambologna,42°35′S 124°07′W﻿ / ﻿42.58°S 124.11°W﻿ / -42.58; -124.11﻿ (Giambologna),69.0,2013.0,"Giambologna, Flemish sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15191,https://planetarynames.wr.usgs.gov/Feature/15191,The Netherlands 
Gibran,35°44′N 111°26′W﻿ / ﻿35.73°N 111.44°W﻿ / 35.73; -111.44﻿ (Gibran),106.0,2009.0,"Kahlil Gibran, Lebanese American poet and artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14581,https://planetarynames.wr.usgs.gov/Feature/14581,Lebanon Origin Kahlil
Giotto,12°28′N 56°29′W﻿ / ﻿12.46°N 56.48°W﻿ / 12.46; -56.48﻿ (Giotto),144.0,1976.0,"Giotto di Bondone, Italian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2173,https://planetarynames.wr.usgs.gov/Feature/2173,Italy Origin Italian
Glinka,14°50′N 112°33′W﻿ / ﻿14.83°N 112.55°W﻿ / 14.83; -112.55﻿ (Glinka),89.0,2008.0,"Mikhail Glinka, Russian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14509,https://planetarynames.wr.usgs.gov/Feature/14509,Russia Origin Mikhail
Gluck,37°57′N 18°47′W﻿ / ﻿37.95°N 18.78°W﻿ / 37.95; -18.78﻿ (Gluck),100.0,1979.0,"Christoph Willibald Gluck, Austrian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2194,https://planetarynames.wr.usgs.gov/Feature/2194,Germany Origin Christoph
Goethe,81°06′N 51°02′W﻿ / ﻿81.1°N 51.03°W﻿ / 81.1; -51.03﻿ (Goethe),317.17,1979.0,"Johann Wolfgang von Goethe, German writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2204,https://planetarynames.wr.usgs.gov/Feature/2204,Germany Origin Johann
Gogol,28°16′S 147°28′W﻿ / ﻿28.26°S 147.46°W﻿ / -28.26; -147.46﻿ (Gogol),79.0,1985.0,"Nikolai Gogol, Russian playwright",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2206,https://planetarynames.wr.usgs.gov/Feature/2206,Russia Origin Nikolay
Gordimer,87°44′N 170°54′W﻿ / ﻿87.73°N 170.9°W﻿ / 87.73; -170.9﻿ (Gogol),58.0,2019.0,"Nadine Gordimer, South African writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15865,https://planetarynames.wr.usgs.gov/Feature/15865,South Africa Origin
Goya,6°47′S 152°17′W﻿ / ﻿6.79°S 152.29°W﻿ / -6.79; -152.29﻿ (Goya),138.0,1976.0,"Francisco Goya, Spanish artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2229,https://planetarynames.wr.usgs.gov/Feature/2229,Spain Origin Francisco
Grainger,44°05′S 104°49′E﻿ / ﻿44.09°S 104.81°E﻿ / -44.09; 104.81﻿ (Grainger),113.0,2012.0,"Percy Grainger, Australian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14960,https://planetarynames.wr.usgs.gov/Feature/14960,Australia Origin George
Grieg,52°29′N 15°22′W﻿ / ﻿52.49°N 15.36°W﻿ / 52.49; -15.36﻿ (Grieg),59.0,1985.0,"Edvard Grieg, Norwegian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2250,https://planetarynames.wr.usgs.gov/Feature/2250,Norway Origin Edvard
Grotell,71°05′N 31°38′W﻿ / ﻿71.09°N 31.63°W﻿ / 71.09; -31.63﻿ (Grotell),48.25,2012.0,"Maija Grotell, Finnish and American ceramist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14961,https://planetarynames.wr.usgs.gov/Feature/14961,Finland Origin Majlis
Guido d'Arezzo,38°25′S 18°32′W﻿ / ﻿38.41°S 18.53°W﻿ / -38.41; -18.53﻿ (Guido d'Arezzo),58.0,1976.0,"Guido of Arezzo, Italian music theorist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2270,https://planetarynames.wr.usgs.gov/Feature/2270,Italy Origin Italian
Hafiz,19°30′N 79°34′E﻿ / ﻿19.5°N 79.56°E﻿ / 19.5; 79.56﻿ (Hafiz),280.0,2014.0,"Hafiz of Shiraz, Persian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15245,https://planetarynames.wr.usgs.gov/Feature/15245,Persian Origin Hafiz
Halim,48°52′N 100°56′W﻿ / ﻿48.87°N 100.94°W﻿ / 48.87; -100.94﻿ (Halim),44.0,2024.0,"Tahia Halim, Egyptian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/16352,https://planetarynames.wr.usgs.gov/Feature/16352,Egypt Origin Tahia
Hals,54°58′S 114°59′W﻿ / ﻿54.96°S 114.99°W﻿ / -54.96; -114.99﻿ (Hals),93.0,1985.0,"Frans Hals, Dutch painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2334,https://planetarynames.wr.usgs.gov/Feature/2334,The Netherlands 
Han Kan,72°08′S 146°24′W﻿ / ﻿72.13°S 146.4°W﻿ / -72.13; -146.4﻿ (Han Kan),50.0,1985.0,"Han Gan, Chinese painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2343,https://planetarynames.wr.usgs.gov/Feature/2343,China Origin Chinese
Handel,3°32′N 34°23′W﻿ / ﻿3.53°N 34.38°W﻿ / 3.53; -34.38﻿ (Handel),138.0,1976.0,"George Frideric Handel, German composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2344,https://planetarynames.wr.usgs.gov/Feature/2344,Germany Origin G
Harunobu,14°53′N 140°56′W﻿ / ﻿14.88°N 140.93°W﻿ / 14.88; -140.93﻿ (Harunobu),107.0,1976.0,"Suzuki Harunobu, Japanese artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2378,https://planetarynames.wr.usgs.gov/Feature/2378,Japan Origin Suzuki
Hauptmann,23°42′S 179°35′E﻿ / ﻿23.7°S 179.59°E﻿ / -23.7; 179.59﻿ (Hauptmann),118.0,1985.0,"Gerhart Hauptmann, German playwright",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2387,https://planetarynames.wr.usgs.gov/Feature/2387,Germany Origin Gerhart
Hawthorne,51°19′S 115°20′W﻿ / ﻿51.31°S 115.34°W﻿ / -51.31; -115.34﻿ (Hawthorne),120.0,1979.0,"Nathaniel Hawthorne, American novelist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2389,https://planetarynames.wr.usgs.gov/Feature/2389,American Origin Nathaniel
Haydn,27°13′S 71°38′W﻿ / ﻿27.22°S 71.64°W﻿ / -27.22; -71.64﻿ (Haydn),251.0,1976.0,"Joseph Haydn, Austrian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2392,https://planetarynames.wr.usgs.gov/Feature/2392,Austria Origin J
Heaney,33°46′S 237°43′W﻿ / ﻿33.77°S 237.71°W﻿ / -33.77; -237.71﻿ (Heaney),125.0,2017.0,"Seamus Heaney, Irish poet and playwright",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15565,https://planetarynames.wr.usgs.gov/Feature/15565,Ireland Origin Seamus
Heine,32°28′N 124°53′W﻿ / ﻿32.46°N 124.88°W﻿ / 32.46; -124.88﻿ (Heine),73.0,1979.0,"Heinrich Heine, German poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2414,https://planetarynames.wr.usgs.gov/Feature/2414,Germany Origin Heinrich
Hemingway,17°23′N 3°08′W﻿ / ﻿17.38°N 3.13°W﻿ / 17.38; -3.13﻿ (Hemingway),126.0,2009.0,"Ernest Hemingway, American writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14582,https://planetarynames.wr.usgs.gov/Feature/14582,American Origin Ernest
Henri,79°41′N 152°59′E﻿ / ﻿79.68°N 152.98°E﻿ / 79.68; 152.98﻿ (Henri),163.8,2012.0,"Robert Henri, American painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14962,https://planetarynames.wr.usgs.gov/Feature/14962,American Origin Robert
Hesiod,58°16′S 34°15′W﻿ / ﻿58.27°S 34.25°W﻿ / -58.27; -34.25﻿ (Hesiod),101.0,1976.0,"Hesiod, Ancient Greek poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2484,https://planetarynames.wr.usgs.gov/Feature/2484,Greek Origin Greek
Hiroshige,13°20′S 26°58′W﻿ / ﻿13.34°S 26.96°W﻿ / -13.34; -26.96﻿ (Hiroshige),138.0,1976.0,"Andō Hiroshige, Japanese artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2523,https://planetarynames.wr.usgs.gov/Feature/2523,Japan Origin Ando
Hitomaro,16°04′S 15°39′W﻿ / ﻿16.07°S 15.65°W﻿ / -16.07; -15.65﻿ (Hitomaro),105.0,1976.0,"Kakinomoto no Hitomaro, Japanese poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2526,https://planetarynames.wr.usgs.gov/Feature/2526,Japan Origin Kakinomoto
Hodgkins,29°07′N 17°58′E﻿ / ﻿29.12°N 17.97°E﻿ / 29.12; 17.97﻿ (Hodgkins),19.0,2009.0,"Frances Hodgkins, New Zealand painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14583,https://planetarynames.wr.usgs.gov/Feature/14583,New Zealand Origin
Hokusai,57°50′N 16°39′E﻿ / ﻿57.84°N 16.65°E﻿ / 57.84; 16.65﻿ (Hokusai),114.0,2010.0,"Katsushika Hokusai, Japanese painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14644,https://planetarynames.wr.usgs.gov/Feature/14644,Japan Origin Katsushika
Holbein,36°10′N 29°50′W﻿ / ﻿36.16°N 29.84°W﻿ / 36.16; -29.84﻿ (Holbein),115.0,1979.0,"Hans Holbein the Younger, German artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2536,https://planetarynames.wr.usgs.gov/Feature/2536,Germany Origin Hans
Holberg,67°22′S 59°34′W﻿ / ﻿67.37°S 59.57°W﻿ / -67.37; -59.57﻿ (Holberg),64.0,1976.0,"Ludvig Holberg, Danish writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2537,https://planetarynames.wr.usgs.gov/Feature/2537,Norway Origin Ludvig
Holst,17°25′S 44°58′E﻿ / ﻿17.42°S 44.96°E﻿ / -17.42; 44.96﻿ (Holst),170.0,2012.0,"Gustav Holst, British composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14963,https://planetarynames.wr.usgs.gov/Feature/14963,England Origin Gustav
Homer,1°18′S 36°37′W﻿ / ﻿1.3°S 36.62°W﻿ / -1.3; -36.62﻿ (Homer),319.0,1976.0,"Homer, Ancient Greek poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2545,https://planetarynames.wr.usgs.gov/Feature/2545,Greek Origin Greek
Hopper,12°26′S 55°58′W﻿ / ﻿12.44°S 55.96°W﻿ / -12.44; -55.96﻿ (Hopper),36.0,2012.0,"Edward Hopper, American painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15080,https://planetarynames.wr.usgs.gov/Feature/15080,United States Origin
Horace,69°20′S 50°01′W﻿ / ﻿69.34°S 50.02°W﻿ / -69.34; -50.02﻿ (Horace),56.0,1976.0,"Horace, Roman poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2552,https://planetarynames.wr.usgs.gov/Feature/2552,Roman Origin Roman
Hovnatanian,7°41′S 172°43′E﻿ / ﻿7.68°S 172.71°E﻿ / -7.68; 172.71﻿ (Hovnatanian),34.0,2008.0,"Hakob Hovnatanian, Armenian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14510,https://planetarynames.wr.usgs.gov/Feature/14510,Armenian Origin Hakop
Hugo,39°37′N 48°29′W﻿ / ﻿39.61°N 48.49°W﻿ / 39.61; -48.49﻿ (Hugo),206.0,1979.0,"Victor Hugo, French writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2576,https://planetarynames.wr.usgs.gov/Feature/2576,France Origin Victor
Hun Kal,0°28′S 19°56′W﻿ / ﻿0.47°S 19.93°W﻿ / -0.47; -19.93﻿ (Hun Kal),0.93,1976.0,'20' in the language of the Maya (serves as Mercury's a meridian reference point),https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2584,https://planetarynames.wr.usgs.gov/Feature/2584,Mayan Origin Means
Hurley,87°22′S 6°59′W﻿ / ﻿87.36°S 6.99°W﻿ / -87.36; -6.99﻿ (Hurley),67.0,2013.0,"Frank Hurley, Australian photographer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15100,https://planetarynames.wr.usgs.gov/Feature/15100,Australia Origin James
Ibsen,24°21′S 35°53′W﻿ / ﻿24.35°S 35.89°W﻿ / -24.35; -35.89﻿ (Ibsen),159.0,1976.0,"Henrik Ibsen, Norwegian playwright",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2638,https://planetarynames.wr.usgs.gov/Feature/2638,Norway Origin Heinrich
Ictinus,79°34′S 174°14′W﻿ / ﻿79.56°S 174.24°W﻿ / -79.56; -174.24﻿ (Ictinus),58.03,1976.0,"Iktinos, Ancient Greek architect",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2645,https://planetarynames.wr.usgs.gov/Feature/2645,Greek Origin Greek
Imhotep,17°58′S 37°29′W﻿ / ﻿17.97°S 37.48°W﻿ / -17.97; -37.48﻿ (Imhotep),159.0,1976.0,"Imhotep, Ancient Egyptian architect",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2678,https://planetarynames.wr.usgs.gov/Feature/2678,Egypt Origin Egyptian
Ives,32°52′S 111°59′W﻿ / ﻿32.87°S 111.99°W﻿ / -32.87; -111.99﻿ (Ives),18.0,1979.0,"Charles Ives, American composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/2761,https://planetarynames.wr.usgs.gov/Feature/2761,American Origin Charles
Izquierdo,1°40′S 107°02′E﻿ / ﻿1.66°S 107.04°E﻿ / -1.66; 107.04﻿ (Izquierdo),174.0,2009.0,"María Izquierdo, Mexican painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14584,https://planetarynames.wr.usgs.gov/Feature/14584,Mexico Origin María
